H2,CH4,C2H4,C2H6,C2H2,CO,CO2,risk_score
115.973,301.5,18.37,172.318,1.672,657.389,2094.576,54.19
135.974,487.083,518.201,93.606,14.719,628.071,2745.211,79.66
68.203,13.355,2.132,19.079,1.968,34.223,1752.467,10.67
589.389,78.223,164.407,30.569,26.394,232.901,2209.319,78.28
79.289,508.282,444.291,177.246,21.109,357.462,3937.315,82.6
861.35,113.573,628.973,71.361,120.977,438.2,3672.038,100.0
88.053,552.028,349.797,150.311,4.746,507.349,3972.581,68.7
61.465,307.068,22.148,265.319,1.71,463.115,3439.66,55.5
110.94,34.245,14.765,14.06,0.923,118.414,1933.903,6.26
2967.729,104.469,807.037,122.354,103.925,548.199,2471.18,100.0
121.432,809.102,514.019,241.666,6.812,744.442,5485.445,84.53
666.765,205.815,146.683,71.397,301.021,301.224,1779.32,100.0
69.216,88.642,24.903,123.315,2.355,165.045,1630.346,53.15
553.671,37.076,35.139,11.519,0.859,50.505,1230.048,46.24
702.36,92.746,430.448,58.487,90.638,314.858,2924.44,100.0
158.0,990.0,604.0,288.0,8.5,990.0,7260.0,67.76
75.0,480.0,240.0,140.0,3.8,480.0,3500.0,66.02
77.225,53.453,4.435,213.66,0.613,694.958,1994.837,41.26
52.766,34.751,10.647,14.289,0.511,160.513,1231.159,3.63
32.0,165.0,12.0,148.0,0.8,260.0,2100.0,42.59
153.719,723.255,263.376,171.353,11.532,593.566,1682.871,65.83
49.827,265.504,20.856,228.916,1.472,400.212,3256.24,53.2
831.878,144.996,38.987,34.985,2.112,36.683,1068.0,42.97
137.039,331.655,60.322,106.178,2.614,262.981,138.004,52.68
1070.954,134.382,646.951,88.624,141.975,528.367,4431.478,100.0
239.627,19.059,4.919,6.671,0.211,88.728,709.395,34.54
281.078,81.851,115.6,40.014,27.274,256.528,2079.443,72.24
385.0,28.0,8.0,10.0,0.3,148.0,1120.0,33.16
124.286,854.823,628.135,144.533,7.629,493.892,3608.233,71.83
84.14,577.079,370.823,169.804,4.88,533.259,4179.268,75.18
98.907,587.447,304.311,175.424,5.348,603.536,4611.229,70.55
426.223,127.039,86.613,54.945,0.0,192.395,2066.836,70.33
18.771,266.009,15.46,178.61,1.408,220.53,3164.479,49.81
497.148,65.769,340.882,42.7,65.762,249.812,1972.413,100.0
76.494,49.618,16.381,20.25,0.653,243.465,1725.796,13.36
767.466,120.669,29.092,12.542,1.503,346.887,1117.251,47.04
1640.74,61.029,21.857,9.009,2.347,281.445,1496.246,30.46
263.271,828.071,452.616,102.678,10.115,278.466,2428.862,85.29
1365.782,98.321,23.825,33.024,1.76,534.566,3358.29,36.67
65.969,335.928,23.512,298.887,1.931,508.666,4228.668,56.12
524.901,73.482,362.955,46.542,76.688,266.945,2270.452,100.0
866.873,140.45,169.745,75.804,44.293,181.825,2870.311,73.57
142.656,273.662,54.327,200.004,1.537,410.444,2961.901,47.37
86.042,563.274,369.768,166.25,5.024,591.143,3890.02,72.2
38.166,190.23,13.44,178.506,0.894,305.781,2436.738,55.13
1412.647,95.339,25.536,28.961,1.835,545.151,3336.919,38.79
1707.526,126.301,18.225,27.414,3.179,0.0,916.529,36.45
222.879,61.355,81.064,31.655,20.162,182.095,1651.497,62.59
340.724,28.762,7.8,10.155,0.321,136.261,1015.651,39.34
67.0,342.0,26.0,306.0,2.0,537.0,4120.0,42.53
32.559,20.393,6.161,8.323,0.0,109.478,841.161,8.29
1124.332,219.532,0.0,139.976,313.114,340.511,1689.446,98.18
219.133,18.81,5.102,7.069,0.203,92.523,759.833,45.94
293.3,119.743,49.829,45.172,41.79,424.933,2802.427,62.27
236.522,316.392,262.245,252.754,20.348,952.246,3892.95,67.2
27.019,132.772,10.613,131.72,0.642,220.005,1858.044,56.43
35.89,24.926,7.085,9.094,0.193,110.497,950.573,3.82
1508.302,67.852,34.824,26.518,0.065,312.287,1960.537,40.48
48.518,32.47,9.798,13.525,0.379,148.052,1227.309,7.76
1423.124,106.415,27.586,33.034,2.141,556.83,3407.577,32.88
66.876,38.871,12.773,16.514,0.481,188.109,1371.657,14.18
25.069,12.064,32.481,11.425,0.916,206.32,1226.135,13.95
132.063,802.052,526.868,243.145,7.344,834.128,6214.989,79.79
58.0,37.0,11.0,14.0,0.4,175.0,1290.0,12.21
543.028,154.984,170.21,36.508,59.203,285.204,2756.821,82.7
70.743,327.015,27.679,319.056,2.305,558.156,4053.038,42.68
21.26,13.707,3.932,5.306,0.0,79.88,634.52,13.01
354.399,190.38,248.56,208.633,2.056,1087.971,3269.249,72.94
411.923,32.784,16.344,42.497,91.284,500.045,1931.978,82.79
1100.0,143.0,733.0,91.0,147.0,550.0,4588.0,100.0
22.0,14.0,3.8,5.5,0.0,80.0,640.0,7.62
1771.697,154.004,156.19,167.832,185.99,422.909,3259.579,100.0
51.187,287.841,23.447,231.101,1.431,403.18,3005.858,51.93
1112.567,88.447,172.887,0.0,0.0,106.625,2962.228,66.24
1062.318,27.671,13.861,15.172,3.046,235.616,1145.73,48.19
1679.855,127.073,23.993,34.421,0.319,293.146,2402.054,44.56
56.483,290.285,21.779,236.993,1.591,380.191,3128.462,56.36
269.763,75.978,105.261,35.999,26.536,231.159,1892.083,58.41
3150.848,147.856,451.647,112.991,356.382,570.433,2527.916,100.0
152.392,204.625,31.58,205.882,1.885,651.888,2561.831,50.32
321.506,92.078,118.255,41.154,30.035,258.79,2166.055,74.22
456.845,526.351,415.418,187.513,4.412,418.059,2193.954,87.59
75.84,460.08,271.887,145.228,4.022,500.655,3402.895,77.22
710.817,89.548,450.366,57.02,91.094,363.609,3054.502,100.0
101.901,720.774,387.878,190.807,6.146,689.883,5313.624,74.95
568.429,39.879,29.118,33.749,0.62,571.935,1743.703,31.96
1110.749,160.243,188.6,38.21,33.127,120.818,1254.95,67.37
246.325,20.32,6.246,7.931,0.19,100.663,739.272,33.84
55.0,370.0,185.0,110.0,2.8,370.0,2700.0,69.61
2642.212,162.741,66.833,103.901,427.249,762.335,2808.249,100.0
1006.368,158.757,170.942,23.265,60.892,176.713,1556.476,74.51
945.988,179.949,399.499,33.633,157.731,794.718,1466.873,100.0
252.07,69.676,95.889,35.635,22.812,206.194,1805.329,74.57
926.789,71.283,17.174,22.958,1.299,389.499,2418.04,40.86
44.838,30.241,9.127,11.305,0.312,143.851,1067.85,7.11
178.112,71.64,42.287,237.926,2.123,201.309,3214.781,57.29
1367.051,33.322,40.097,57.866,61.803,470.327,853.279,79.12
353.624,819.232,84.268,132.156,5.358,573.752,2532.66,77.77
715.273,96.822,508.399,57.004,94.295,341.281,3146.237,100.0
32.994,19.402,6.264,9.054,0.0,101.364,811.062,10.26
43.397,218.104,18.962,180.669,1.149,329.452,2694.359,41.52
7.587,4.742,1.055,1.896,0.0,29.655,229.456,8.71
65.744,332.807,22.507,282.058,1.719,476.86,3830.234,57.75
60.052,281.827,22.232,256.836,1.713,475.006,3404.826,41.78
260.597,70.885,106.016,36.356,24.34,239.852,1939.927,71.47
215.0,64.0,84.0,32.0,21.5,192.0,1580.0,72.55
59.699,302.102,23.681,259.423,1.729,475.959,3356.649,54.51
56.185,291.777,23.147,255.684,1.49,433.086,3640.17,47.38
71.206,51.508,34.877,3.629,1.702,172.78,2411.725,4.24
1650.0,115.0,28.0,36.0,2.4,650.0,3900.0,49.2
929.104,54.252,11.841,25.505,2.271,382.854,2783.683,41.59
723.87,53.25,14.284,17.604,0.789,269.833,1902.307,34.65
1301.671,171.545,28.211,11.108,1.139,476.49,936.913,42.46
30.396,153.241,11.247,145.449,0.74,231.408,1866.477,54.12
800.0,60.0,15.0,18.0,1.0,300.0,2000.0,37.15
1535.258,151.009,15.853,25.568,2.21,193.418,2687.504,47.45
48.499,29.495,10.189,12.498,0.481,140.094,1101.94,3.25
38.305,24.613,7.434,9.495,0.191,119.588,904.506,9.97
1815.253,129.849,31.472,41.62,2.507,711.257,4306.014,35.96
11.527,5.794,2.069,2.934,0.0,50.497,355.112,11.73
54.349,674.224,314.586,104.58,12.741,178.645,4089.623,67.01
70.681,33.828,4.089,12.548,1.368,185.625,940.281,10.89
676.063,72.377,127.634,10.519,16.363,206.856,2018.758,79.47
965.778,64.566,16.797,24.475,1.3,348.621,2294.571,47.77
231.399,135.0,42.487,37.67,71.576,509.131,2272.293,78.72
358.912,1094.227,369.093,65.846,9.595,712.158,3263.469,69.35
67.921,469.884,276.973,128.555,3.933,480.497,3544.472,81.68
69.019,329.608,25.309,328.534,2.184,535.038,4158.443,51.7
534.164,14.909,162.677,64.591,15.659,238.854,2102.399,73.5
110.366,743.98,483.343,225.994,6.382,702.487,5530.74,73.6
72.028,470.288,243.921,134.843,3.758,464.417,3591.802,70.52
3006.485,150.072,386.589,64.399,271.105,310.211,1732.432,99.28
463.262,132.046,177.276,64.79,44.225,378.346,3256.419,71.84
762.994,56.644,14.466,16.959,1.015,295.628,1956.871,34.93
166.065,1046.486,735.292,196.589,9.419,659.913,4254.848,70.84
310.735,90.228,132.672,42.824,30.544,268.088,2260.796,65.57
891.634,114.778,581.009,74.693,119.365,430.211,3621.706,99.6
9.867,0.0,8.533,16.817,1.502,270.588,2107.946,9.78
346.21,666.349,153.225,245.885,12.332,390.889,1960.636,82.67
439.419,129.736,182.421,63.352,44.675,389.999,3231.47,70.22
1698.036,191.423,30.879,21.779,0.985,377.85,779.514,45.05
294.405,82.185,111.926,40.281,27.156,239.379,1954.132,69.9
166.682,261.753,49.359,233.01,2.677,285.94,953.0,55.39
1396.987,102.906,26.652,31.448,1.994,514.894,3111.954,49.36
958.739,45.231,13.401,31.792,2.815,396.649,51.988,32.84
143.327,866.72,516.986,249.563,7.267,831.335,6464.517,83.82
70.577,339.235,27.54,336.313,2.136,605.262,4628.613,49.58
225.08,1272.482,916.908,257.916,13.035,864.074,6118.265,76.66
64.125,4.58,13.485,3.153,1.647,84.464,2018.697,10.05
53.421,53.335,31.904,11.367,0.185,379.202,928.788,11.33
91.614,43.48,9.199,21.128,0.276,372.456,2192.538,11.88
1419.835,86.586,27.114,18.169,0.0,292.846,2673.045,32.68
54.909,274.671,21.242,280.236,1.695,436.496,3429.565,58.11
131.663,186.252,64.593,306.107,0.589,467.085,1283.939,55.45
297.819,89.279,120.115,43.037,31.32,283.049,2072.446,67.71
196.973,52.549,77.631,29.685,19.483,172.77,1455.533,64.5
156.087,41.949,8.666,29.436,2.323,365.142,1371.424,39.5
1024.657,135.287,703.0,79.439,132.958,538.798,4506.114,100.0
26.595,16.052,5.058,5.883,0.0,84.626,656.259,3.6
1886.009,175.158,29.095,39.644,1.348,200.57,2729.181,37.43
779.556,107.89,579.616,67.228,112.359,384.771,3493.58,100.0
83.355,582.525,356.726,158.74,4.611,553.879,4011.885,70.84
145.0,11.0,3.0,4.0,0.1,58.0,445.0,43.02
144.421,542.782,125.291,147.13,17.018,581.34,5023.74,70.03
158.436,50.574,60.978,23.349,15.686,141.114,1263.912,72.09
67.743,42.239,13.091,16.06,0.595,221.853,1535.941,5.28
9.554,4.555,1.117,2.465,0.0,32.7,293.909,11.97
28.181,144.494,10.569,123.437,0.568,233.359,1764.35,41.64
113.906,787.299,429.897,205.809,6.719,757.183,5805.184,81.04
108.134,705.591,344.494,201.438,7.034,696.451,4862.217,74.07
201.847,1190.85,814.612,224.118,12.222,730.68,4847.809,71.39
797.876,53.797,14.441,18.781,0.915,309.051,2034.608,38.52
48.248,29.07,8.612,11.642,0.287,148.529,1081.646,12.74
166.452,995.601,706.332,187.962,9.654,693.937,4199.756,69.94
857.12,102.777,589.304,68.069,112.299,442.548,3667.961,100.0
685.562,68.43,17.471,11.87,0.108,521.363,2807.271,35.71
50.344,246.113,20.07,233.321,1.297,398.238,3244.944,48.53
673.822,83.122,422.083,51.561,83.457,340.701,2714.004,100.0
29.037,41.166,25.606,19.932,1.914,149.181,1840.759,6.87
1230.207,86.283,22.51,28.221,1.613,493.944,3264.639,45.69
99.135,375.86,31.368,73.968,0.337,607.578,3352.655,49.85
162.0,48.0,63.0,24.0,16.2,145.0,1200.0,63.14
16.355,9.797,3.043,3.914,0.0,61.698,500.163,10.2
34.494,56.053,5.515,7.794,0.374,300.527,674.685,3.14
2491.406,43.86,271.488,0.0,255.904,632.37,2432.466,98.63
44.599,27.22,9.403,11.726,0.298,130.59,960.733,4.72
514.187,73.594,351.05,42.415,66.948,255.792,2170.293,100.0
38.628,184.875,15.141,186.755,0.961,305.187,2584.781,41.96
318.0,94.0,124.0,46.0,31.8,284.0,2300.0,64.93
942.602,129.072,589.098,81.321,133.602,441.368,4074.638,100.0
781.283,37.264,23.769,8.359,3.178,431.621,866.654,41.83
779.702,110.21,134.354,61.578,86.955,444.456,2705.154,81.25
191.198,495.412,22.971,88.888,0.625,335.885,2167.734,60.05
825.535,106.833,558.956,70.092,116.383,426.376,3473.619,100.0
913.119,60.53,17.435,20.643,1.143,346.419,2171.006,46.4
21.022,9.875,3.037,4.691,0.0,79.333,681.131,11.66
19.593,42.215,0.0,29.775,0.579,391.642,520.52,4.67
110.0,720.0,540.0,135.0,7.0,460.0,3200.0,66.78
782.838,105.058,581.494,64.733,117.472,392.944,3209.188,100.0
109.467,650.726,430.006,186.243,5.758,634.927,4943.576,72.11
531.807,37.099,9.807,13.259,0.633,198.939,1489.406,35.74
43.185,199.516,16.261,199.669,1.094,326.457,2508.446,48.89
61.239,37.027,10.797,13.04,0.401,170.616,1217.486,2.78
25.0,15.0,4.0,6.0,0.0,90.0,750.0,10.45
1084.22,75.694,19.818,24.893,1.563,417.662,2534.939,33.59
129.369,182.965,12.167,25.388,0.634,35.442,2676.757,42.65
1072.009,58.814,29.842,23.679,2.712,77.442,1537.499,33.17
7.808,52.785,27.133,18.899,1.445,376.511,1285.355,12.1
75.108,45.984,15.619,18.52,0.585,219.948,1637.221,12.18
54.313,270.379,21.124,234.52,1.43,430.467,3159.478,42.07
1032.518,124.884,634.732,79.394,142.203,518.69,4153.455,100.0
79.339,488.24,317.207,138.753,4.449,492.954,3594.953,79.72
111.388,401.963,47.345,107.516,2.318,351.282,2392.541,56.73
76.123,244.477,19.43,123.811,3.548,444.704,1913.124,41.64
432.101,159.198,22.477,26.253,1.378,587.948,2473.269,46.41
966.012,102.51,22.991,9.549,2.328,165.67,1662.485,39.72
1288.184,86.435,23.553,26.421,1.583,498.491,3067.08,42.09
282.597,82.577,111.434,40.979,28.456,238.761,2125.223,72.38
200.0,60.0,80.0,30.0,20.0,180.0,1500.0,67.49
42.874,226.08,16.561,204.407,1.268,362.924,2682.096,58.1
1209.654,197.713,15.958,26.355,1.135,428.87,1518.948,38.27
695.494,92.326,496.422,59.215,91.711,345.438,3126.374,100.0
35.35,204.491,14.807,175.995,1.059,285.308,2321.991,49.07
31.443,21.982,6.334,8.157,0.0,105.769,787.32,5.58
1525.72,98.799,25.985,32.517,2.081,578.817,3769.089,34.24
63.821,58.427,20.944,5.014,0.45,30.773,1412.236,14.84
1401.202,228.901,457.014,31.023,416.729,417.676,1473.242,100.0
370.704,106.68,138.598,53.39,38.587,315.872,2575.327,69.17
572.08,138.901,3.671,11.971,0.26,385.538,431.629,38.22
30.443,152.021,9.948,136.4,0.471,237.167,1989.706,44.83
776.245,132.375,151.009,45.414,61.461,252.016,1735.834,73.18
173.282,269.688,23.158,39.384,0.622,74.821,3600.11,51.42
1800.0,120.0,30.0,38.0,2.5,600.0,3500.0,33.7
997.149,137.858,683.756,87.842,138.521,529.917,3910.009,100.0
90.0,580.0,295.0,170.0,4.5,580.0,4200.0,81.89
61.25,35.548,0.0,17.573,0.393,363.838,2327.254,2.76
198.95,1273.246,841.188,216.306,12.314,755.489,5367.935,82.75
1349.205,57.47,34.242,17.132,0.739,464.372,3013.49,35.22
123.802,854.372,495.297,225.555,7.148,796.515,5883.928,83.36
1270.933,171.889,834.537,103.496,178.902,621.887,5344.742,100.0
870.878,160.024,214.913,67.223,59.328,37.346,945.193,72.63
168.065,1139.75,790.954,212.767,11.339,723.379,4952.808,67.55
135.519,913.596,525.915,256.821,7.89,850.965,6767.358,67.52
1179.425,141.811,30.755,2.287,1.654,170.473,2262.058,32.4
218.0,64.0,85.0,32.0,21.8,194.0,1620.0,63.54
267.648,19.756,6.1,8.324,0.19,120.471,866.098,34.21
923.241,133.449,616.478,85.595,132.806,454.536,4205.081,99.4
261.036,31.989,6.39,12.647,0.742,158.125,1135.872,35.55
1720.0,122.0,31.0,39.0,2.6,672.0,4050.0,32.41
115.915,834.115,486.399,216.738,6.455,743.367,5588.93,76.13
580.985,80.115,386.318,46.508,82.578,310.383,2523.661,100.0
21.745,24.399,18.509,12.207,1.267,268.307,921.521,10.79
46.977,56.407,22.045,11.156,1.403,0.0,2359.106,6.47
302.791,92.644,115.369,46.301,33.218,289.29,2347.189,71.33
191.23,61.259,77.269,31.729,19.838,176.001,1475.103,62.63
47.587,44.204,7.716,2.865,2.17,132.996,1787.731,3.34
395.006,120.31,158.851,60.674,41.024,351.172,2681.249,67.43
1234.31,160.071,770.936,91.797,166.339,560.374,4839.802,100.0
13.11,14.818,0.0,19.443,2.43,292.823,1943.257,8.24
1112.0,143.0,740.0,92.0,149.0,556.0,4640.0,100.0
23.094,25.007,30.472,21.556,1.323,277.263,3024.451,5.59
171.093,619.755,20.555,246.647,0.865,172.86,3430.867,46.43
326.231,88.79,125.293,46.618,32.628,282.064,2209.677,72.32
297.014,490.54,467.439,136.894,24.027,744.733,1405.171,69.43
970.0,126.0,647.0,80.0,130.0,485.0,4050.0,99.41
428.578,31.073,8.376,11.646,0.423,164.099,1186.185,32.17
796.866,105.635,575.533,70.66,106.556,421.708,3375.119,97.35
41.508,25.55,7.505,10.3,0.29,127.29,1006.26,10.54
167.007,51.182,67.897,27.635,17.224,163.488,1338.77,73.56
318.0,94.0,124.0,46.0,31.8,284.0,2300.0,71.73
17.806,11.812,3.04,4.24,0.0,73.522,603.916,2.61
200.697,129.415,45.639,278.048,0.473,170.973,2983.734,44.8
602.986,201.061,32.269,38.126,30.275,238.028,863.661,76.93
54.775,32.169,10.031,13.786,0.385,157.734,1094.829,7.6
1464.888,27.793,3.889,7.59,1.681,25.489,2574.364,38.98
168.036,232.671,37.26,180.943,1.296,618.587,1133.551,45.64
116.753,61.108,22.03,15.472,2.591,239.168,1061.656,30.16
10.822,6.959,1.946,2.791,0.0,42.81,331.175,3.48
1092.146,66.982,215.097,18.095,43.36,469.76,2769.441,80.64
1618.406,44.509,24.125,8.557,2.048,284.857,2567.275,43.41
48.222,220.456,19.002,211.899,1.269,356.152,3102.211,49.42
400.0,32.0,9.0,11.0,0.4,180.0,1400.0,31.77
59.544,43.333,20.368,21.243,0.152,226.467,799.337,3.26
115.414,699.47,573.981,138.17,6.602,482.4,3322.982,78.62
867.342,124.992,619.609,79.377,122.031,439.128,3949.534,100.0
829.994,164.628,51.068,31.022,1.837,502.809,747.042,42.31
80.491,28.727,11.114,11.293,1.864,223.954,1449.561,13.93
40.666,23.432,8.255,9.373,0.203,128.199,888.217,12.1
309.82,92.512,111.204,41.257,31.536,278.406,2012.343,60.18
2361.556,27.771,616.766,88.284,376.038,331.114,1038.842,100.0
96.312,7.663,2.329,3.609,0.099,50.661,396.407,28.25
42.0,205.0,15.0,184.0,1.0,322.0,2560.0,53.52
1757.944,31.581,10.562,16.627,0.922,575.392,2949.578,46.05
665.881,90.371,417.226,51.423,92.781,326.714,2751.803,100.0
555.88,173.473,14.727,13.687,0.95,553.08,3159.374,46.35
84.684,11.457,4.086,3.745,2.318,264.395,2479.616,3.75
1109.204,140.09,170.446,22.673,67.067,47.565,1291.697,79.15
146.302,428.693,18.064,136.778,2.175,95.683,3060.691,53.44
154.899,916.201,556.654,287.452,7.927,918.512,7571.02,70.66
268.407,616.972,437.507,200.967,5.174,528.836,4152.63,76.99
19.236,11.335,3.064,3.756,0.0,64.493,488.052,13.82
71.278,461.425,228.393,127.751,3.403,425.918,3267.052,67.91
223.313,66.969,79.862,33.186,20.833,180.232,1615.416,61.71
62.539,42.157,26.136,8.596,1.171,193.019,342.456,12.87
55.829,18.637,7.957,13.866,0.989,303.226,2110.973,14.05
482.605,60.528,325.957,41.085,60.693,240.9,1957.128,100.0
13.272,9.159,6.879,24.411,0.0,275.059,750.723,4.45
62.647,320.281,26.11,298.063,1.875,527.174,3877.661,56.04
219.86,18.898,4.73,6.769,0.21,96.504,731.534,46.66
542.519,72.151,358.424,46.838,77.641,255.343,2153.473,100.0
0.0,36.767,14.018,9.071,0.0,223.568,0.0,8.98
481.372,37.177,10.041,11.454,0.398,184.07,1302.178,35.75
2384.45,45.03,108.173,114.759,285.366,358.788,1962.715,100.0
168.382,937.143,595.165,285.168,8.969,967.9,7344.782,72.29
133.344,443.393,27.241,177.639,0.955,477.856,2308.182,57.49
191.21,1019.173,541.377,167.739,10.282,801.153,1897.643,81.24
735.254,52.689,13.826,17.105,0.914,287.304,2017.974,30.95
58.0,292.0,22.0,262.0,1.6,460.0,3520.0,55.63
103.229,659.474,413.157,197.047,5.758,633.814,4843.237,75.09
286.644,88.763,115.408,42.18,29.648,261.924,2026.211,78.73
602.986,41.85,145.716,62.975,33.053,384.393,1265.832,64.42
57.186,389.437,234.568,106.053,3.631,371.58,2705.324,72.46
38.746,21.329,15.594,17.238,0.166,77.042,1667.678,11.4
459.629,134.977,4.209,24.523,1.14,96.274,2817.025,40.29
1367.681,326.611,857.265,87.375,59.705,234.916,2415.346,100.0
42.0,218.0,16.5,195.0,1.3,342.0,2700.0,47.95
191.014,315.388,27.572,2.306,1.817,476.563,1327.406,48.09
35.681,34.761,13.862,5.04,0.344,445.929,1224.621,8.05
278.0,82.0,108.0,41.0,27.8,248.0,2015.0,71.57
130.0,820.0,500.0,240.0,7.1,820.0,6000.0,74.12
25.242,14.392,5.313,6.143,0.0,79.554,667.598,6.81
23.905,15.035,4.747,5.583,0.0,81.722,659.926,9.32
60.632,303.942,23.677,278.304,1.755,472.138,3971.774,43.38
337.799,98.947,140.427,47.98,39.165,328.544,2450.849,68.32
613.07,79.125,373.432,49.228,77.923,307.047,2344.493,97.68
162.218,1010.227,561.237,298.664,7.638,987.684,6732.141,75.94
127.933,434.265,27.065,126.82,1.443,564.771,0.0,59.06
3009.8,77.779,465.307,100.74,225.505,399.128,638.592,100.0
73.009,332.089,29.307,275.921,1.875,484.419,3333.906,48.02
228.479,18.028,5.006,6.635,0.19,98.461,708.533,44.75
1556.876,225.507,6.57,13.404,1.005,668.455,2059.701,38.68
931.39,89.896,233.279,0.0,39.475,573.933,648.304,77.82
119.752,796.31,466.554,217.764,6.773,829.669,5671.245,85.78
2367.912,111.763,322.095,73.415,54.544,77.805,3513.519,100.0
54.991,259.595,28.049,216.062,1.322,637.296,3578.673,52.61
81.686,580.001,278.456,161.221,4.954,567.925,4066.635,72.06
111.743,268.906,46.494,64.198,0.478,710.539,2955.617,52.38
170.86,44.763,59.217,24.881,16.675,133.33,1128.128,71.67
221.591,269.334,31.676,296.103,1.938,436.473,3960.377,53.82
60.947,403.978,244.305,111.403,3.499,395.878,2771.618,72.35
583.201,44.795,34.326,32.333,1.291,251.873,3111.88,48.22
315.941,96.962,130.731,45.969,33.809,301.731,2495.58,68.24
31.714,24.44,13.196,7.221,0.675,126.051,1930.256,8.03
135.0,131.692,6.131,350.017,1.915,214.117,1672.991,49.22
267.256,76.814,102.143,38.64,28.907,253.374,2006.03,75.18
1265.0,163.0,843.0,105.0,169.0,633.0,5280.0,100.0
67.224,366.965,27.691,336.931,2.008,569.475,4331.39,58.87
12.75,5.778,1.979,2.889,0.0,45.998,358.87,3.15
220.672,1376.993,166.197,176.635,6.37,430.617,4414.438,64.68
28.993,2.312,6.118,23.593,0.495,228.544,984.574,2.47
73.498,61.01,19.71,8.133,2.36,93.441,845.397,6.46
943.906,122.273,646.486,73.0,131.796,457.184,3712.239,100.0
483.207,62.766,332.643,39.474,67.664,225.806,1978.157,100.0
56.667,13.205,8.428,21.724,0.071,180.612,1298.298,10.79
70.477,209.638,6.42,225.177,0.0,464.984,3137.69,54.59
32.011,56.399,17.34,11.639,1.587,167.914,747.246,3.58
134.789,131.893,12.482,7.324,0.78,407.878,1424.38,38.27
106.845,653.492,339.792,201.064,6.804,657.555,5014.042,68.08
752.761,102.021,498.249,68.954,111.078,411.827,3352.363,98.66
144.212,1004.742,551.781,257.103,8.158,942.933,6771.185,66.52
756.0,55.0,15.0,19.0,0.9,295.0,2020.0,32.38
818.513,60.508,16.058,21.293,1.005,293.462,2260.888,37.69
734.079,108.696,224.887,87.734,243.739,199.169,3719.796,98.16
361.009,97.911,124.826,47.284,36.596,293.098,2605.301,68.1
2496.142,114.517,378.499,54.596,402.099,0.0,1458.009,100.0
27.452,18.256,12.311,3.839,0.179,204.229,425.786,2.76
78.031,201.645,37.215,170.454,3.241,761.611,1808.941,46.22
973.103,127.827,654.675,81.635,132.882,471.444,4024.04,100.0
355.15,103.219,148.619,54.312,36.219,351.53,2754.73,75.87
194.4,19.105,72.203,57.453,32.259,127.422,2229.333,58.28
882.0,114.0,588.0,73.0,118.0,441.0,3680.0,100.0
1228.507,83.339,23.779,29.029,1.546,487.441,3035.228,43.83
418.168,119.189,165.744,60.215,40.605,343.099,2667.737,79.6
253.082,825.057,589.158,82.627,7.451,330.874,5136.162,80.16
66.313,6.519,7.846,5.181,1.04,311.936,2028.654,4.27
491.54,221.034,60.735,56.265,52.734,34.74,2867.992,78.67
36.0,23.0,7.0,9.0,0.2,112.0,850.0,10.0
67.289,8.536,15.516,10.958,0.512,342.806,2621.774,5.43
24.682,14.853,3.918,6.122,0.0,85.192,701.421,10.59
185.69,15.04,4.337,6.603,0.145,89.628,634.582,45.31
29.247,148.989,10.334,125.45,0.521,258.573,1880.574,49.93
465.0,62.0,310.0,38.0,62.0,232.0,1940.0,100.0
43.0,27.0,9.0,11.0,0.3,132.0,1000.0,5.69
54.758,263.247,19.597,250.263,1.539,417.226,2999.765,45.82
843.518,188.673,26.596,15.275,0.0,604.267,1445.035,32.17
11.5,6.194,1.979,3.05,0.0,48.913,367.517,12.39
153.502,986.545,576.776,290.281,7.871,978.451,7372.283,82.14
145.797,1030.446,626.738,260.595,8.196,972.258,6655.873,85.77
351.22,417.768,561.601,127.126,14.164,363.998,1172.137,76.45
133.342,931.508,564.598,243.051,7.594,855.936,6689.113,77.32
183.547,86.28,14.411,229.799,0.697,516.978,1748.758,46.79
232.226,18.757,5.218,6.987,0.194,88.97,722.858,38.56
79.742,415.908,30.165,353.719,2.431,623.798,4938.27,48.8
855.591,0.0,44.996,28.507,1.881,464.27,570.396,40.1
263.18,69.71,101.927,38.639,23.362,225.206,1932.206,65.08
39.193,202.794,17.241,197.213,1.259,338.093,2551.757,40.76
546.523,35.991,10.569,12.943,0.498,190.627,1602.276,30.34
791.164,95.697,95.42,39.961,54.489,250.58,1378.938,79.55
450.821,60.954,298.046,37.853,60.239,246.669,1933.093,97.44
35.0,22.0,6.0,8.0,0.0,120.0,900.0,5.64
103.345,573.994,40.862,162.241,2.109,166.963,602.0,58.79
44.293,24.501,7.811,10.204,0.311,122.994,977.776,4.16
69.105,371.014,25.96,323.111,2.196,538.843,4215.724,54.1
69.728,454.692,284.244,136.914,3.843,489.09,3671.634,68.37
733.093,40.117,60.073,23.431,75.696,425.283,686.946,76.22
266.699,220.757,704.586,99.462,177.436,437.495,401.256,95.85
81.294,49.911,15.749,18.961,0.655,223.404,1695.397,9.78
1158.757,137.309,762.619,96.909,155.479,516.467,4732.678,100.0
447.773,31.408,9.307,10.435,0.42,169.576,1204.584,46.67
1265.793,25.823,3.712,26.941,0.0,474.84,687.218,34.17
30.323,146.609,11.408,133.376,0.696,232.858,1920.019,58.08
2551.571,120.365,620.131,147.524,312.648,578.654,531.997,100.0
532.557,74.228,365.703,46.541,74.047,281.133,2080.771,97.62
